,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_B10,ST_ATRAN,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,date,longitude,latitude,cosVZA,cosSZA,cosRAA,QC
60,7660,7751,0.031055,0.020907499999999996,0.2031775,0.09609250000000003,0.044639999999999985,96,40170,9136,467,295,9849,79,216,7548,553,21824,0,1539709227766,-95.1927737346947,39.04330281297735,0.9997,0.6365000000000001,0,0
61,7644,7742,0.028277499999999983,0.02005499999999999,0.1778225,0.08470749999999999,0.04321,96,40229,9135,470,295,9848,124,224,7571,553,21824,0,1539709227766,-95.19347491277773,39.04355991995622,0.9997,0.6365000000000001,0,0
62,7662,7737,0.03089,0.01999999999999999,0.22369250000000002,0.09837499999999999,0.04430999999999999,96,40201,9135,470,295,9857,124,224,7566,553,21824,0,1539709227766,-95.19312850137773,39.04356643710927,0.9997,0.6365000000000001,0,0
63,7575,7625,0.020907499999999996,0.019119999999999998,0.145455,0.07054500000000002,0.0357575,96,37945,9162,440,275,9843,124,226,6689,514,21824,0,1546621228968,-95.193458197279,39.04301963967769,0.9996,0.42450000000000004,0,0
64,7591,7725,0.02313499999999999,0.023162500000000003,0.14056000000000002,0.07953749999999998,0.04513500000000001,66,37925,9163,437,275,9836,124,226,6678,514,21824,0,1546621228968,-95.19311178851369,39.04302615670592,0.9996,0.42450000000000004,0,0
65,7565,7677,0.023217500000000002,0.021237499999999992,0.1670975,0.0831675,0.04257749999999999,96,37906,9163,441,275,9848,124,226,6677,514,21824,0,1546621228968,-95.19346655497225,39.04328977982397,0.9996,0.42450000000000004,0,0
66,7778,7912,0.026682499999999998,0.027755000000000002,0.15043250000000002,0.10090500000000002,0.05817,96,37898,9163,439,275,9835,124,226,6667,514,21824,0,1546621228968,-95.19312014488959,39.04329629691462,0.9996,0.42450000000000004,0,0
67,7647,7737,0.025692500000000007,0.024977499999999986,0.1591225,0.09331499999999998,0.05019499999999999,96,37871,9163,437,275,9836,79,219,6658,513,21824,0,1546621228968,-95.1927737346947,39.04330281297735,0.9996,0.42450000000000004,0,0
68,7515,7700,0.022667500000000007,0.020384999999999986,0.17378,0.07871250000000002,0.040212499999999984,96,37848,9163,442,275,9850,124,226,6658,514,21824,0,1546621228968,-95.19347491277773,39.04355991995622,0.9996,0.42450000000000004,0,0
69,7733,7867,0.025169999999999998,0.02615999999999999,0.14372249999999998,0.09372750000000002,0.05456749999999999,96,37857,9163,441,275,9834,124,226,6652,514,21824,0,1546621228968,-95.19312850137773,39.04356643710927,0.9996,0.42450000000000004,0,0
70,7852,7978,0.040157499999999985,0.030505000000000004,0.18406499999999998,0.11152000000000001,0.06113999999999997,96,42984,8756,489,409,9833,124,222,8563,773,21824,0,1556298000288,-95.193458197279,39.04301963967769,0.9997,0.8587,0,0
71,7926,8080,0.04733499999999999,0.038754999999999984,0.20455250000000003,0.1263975,0.07016,96,42952,8756,492,408,9832,124,223,8549,773,21824,0,1556298000288,-95.19311178851369,39.04302615670592,0.9997,0.8587,0,0
72,7810,7948,0.04211000000000001,0.03176999999999999,0.19168249999999998,0.11707499999999998,0.06441249999999998,66,42985,8756,490,408,9833,124,222,8564,773,21824,0,1556298000288,-95.19346655497225,39.04328977982397,0.9997,0.8587,0,0
73,7941,8126,0.04997499999999999,0.03955249999999999,0.21013500000000002,0.13517,0.0723875,96,42960,8756,493,408,9832,124,223,8553,773,21824,0,1556298000288,-95.19312014488959,39.04329629691462,0.9997,0.8587,0,0
74,7896,8063,0.046262499999999984,0.03740750000000001,0.20271,0.1273875,0.072525,96,42957,8756,496,408,9826,79,214,8547,772,21824,0,1556298000288,-95.1927737346947,39.04330281297735,0.9997,0.8587,0,0
75,7759,7886,0.042385000000000006,0.030505000000000004,0.20128000000000001,0.11757000000000001,0.06378,96,43051,8756,490,408,9837,124,222,8593,773,21824,0,1556298000288,-95.19347491277773,39.04355991995622,0.9997,0.8587,0,0
76,7919,8131,0.049589999999999995,0.039415000000000006,0.211895,0.13561,0.07412000000000002,96,43042,8756,493,408,9833,124,223,8586,773,21824,0,1556298000288,-95.19312850137773,39.04356643710927,0.9997,0.8587,0,0
77,7841,7960,0.04205500000000001,0.028002499999999986,0.198475,0.10805500000000001,0.05434749999999999,96,43921,7929,306,722,9842,124,218,8849,1435,21824,0,1560445225869,-95.193458197279,39.04301963967769,0.9997,0.9185000000000001,0,0
78,7755,7866,0.03933249999999999,0.023932499999999995,0.2549325,0.11820249999999999,0.0534675,96,43870,7930,308,722,9854,124,217,8839,1435,21824,0,1560445225869,-95.19311178851369,39.04302615670592,0.9997,0.9185000000000001,0,0
79,7720,7883,0.04111999999999999,0.026187500000000002,0.2194025,0.11077749999999997,0.055255,66,43952,7930,309,722,9847,124,218,8865,1435,21824,0,1560445225869,-95.19346655497225,39.04328977982397,0.9997,0.9185000000000001,0,0
80,7706,7804,0.03991,0.022529999999999994,0.3087775,0.13049500000000003,0.05393500000000001,96,43892,7930,310,722,9861,124,217,8852,1435,21824,0,1560445225869,-95.19312014488959,39.04329629691462,0.9997,0.9185000000000001,0,0
81,7745,7906,0.043429999999999996,0.027150000000000007,0.2441525,0.11952249999999998,0.05781249999999999,96,43929,7931,312,721,9846,79,209,8856,1434,21824,0,1560445225869,-95.1927737346947,39.04330281297735,0.9997,0.9185000000000001,0,0
82,7834,7956,0.04241249999999999,0.0265175,0.23318,0.1144075,0.054237499999999994,96,43999,7930,312,722,9849,124,218,8884,1435,21824,0,1560445225869,-95.19347491277773,39.04355991995622,0.9997,0.9185000000000001,0,0
83,7803,7878,0.04128499999999999,0.023684999999999984,0.2873825,0.12582,0.05451250000000002,96,43949,7930,313,722,9859,124,217,8872,1435,21824,0,1560445225869,-95.19312850137773,39.04356643710927,0.9997,0.9185000000000001,0,0
84,7604,7765,0.036775,0.022887500000000005,0.20183,0.09779749999999998,0.04486000000000001,160,45611,4708,84,1982,9848,124,423,9389,4587,21824,0,1561827630779,-95.193458197279,39.04301963967769,0.9997,0.9148000000000001,0,0
85,7649,7814,0.041504999999999986,0.02552750000000001,0.294065,0.133245,0.05431999999999998,160,45595,4711,81,1981,9862,124,425,9391,4584,21824,0,1561827630779,-95.19311178851369,39.04302615670592,0.9997,0.9148000000000001,0,0
86,7555,7665,0.03111,0.01780000000000001,0.16869250000000002,0.07783249999999997,0.03484999999999999,160,45659,4711,83,1981,9842,124,423,9399,4584,21824,0,1561827630779,-95.19346655497225,39.04328977982397,0.9997,0.9148000000000001,0,0
87,7573,7744,0.03757250000000001,0.02134749999999999,0.30910750000000004,0.11861500000000003,0.047774999999999984,160,45603,4711,80,1981,9865,124,425,9394,4584,21824,0,1561827630779,-95.19312014488959,39.04329629691462,0.9997,0.9148000000000001,0,0
88,7700,7893,0.044117500000000004,0.02750749999999999,0.2606525,0.12791000000000002,0.05630000000000002,130,45633,4713,77,1980,9852,79,423,9396,4582,21824,0,1561827630779,-95.1927737346947,39.04330281297735,0.9997,0.9148000000000001,0,0
89,7465,7581,0.026764999999999983,0.014334999999999987,0.14182499999999998,0.05902249999999998,0.025747500000000006,160,45695,4711,82,1981,9838,124,423,9405,4584,21824,0,1561827630779,-95.19347491277773,39.04355991995622,0.9997,0.9148000000000001,0,0
90,7528,7671,0.0323475,0.017524999999999985,0.260955,0.097055,0.0385075,160,45627,4711,79,1981,9862,124,425,9399,4584,21824,0,1561827630779,-95.19312850137773,39.04356643710927,0.9997,0.9148000000000001,0,0
91,7575,7696,0.021072499999999994,0.01785500000000001,0.14743499999999998,0.06820749999999998,0.036032499999999995,66,37345,9342,609,200,9825,124,230,6423,357,21824,0,1575651655792,-95.193458197279,39.04301963967769,0.9997,0.4423,0,0
92,7633,7740,0.025005,0.023162500000000003,0.14369500000000002,0.0838275,0.04893,96,37332,9342,610,200,9819,124,230,6415,357,21824,0,1575651655792,-95.19311178851369,39.04302615670592,0.9997,0.4423,0,0
93,7636,7728,0.025774999999999992,0.021952499999999986,0.16143249999999998,0.08250750000000001,0.043594999999999995,96,37324,9342,611,200,9826,124,230,6416,357,21824,0,1575651655792,-95.19346655497225,39.04328977982397,0.9997,0.4423,0,0
94,7743,7863,0.027590000000000003,0.02693000000000001,0.15354,0.09867749999999997,0.056410000000000016,96,37321,9342,613,200,9819,124,231,6411,357,21824,0,1575651655792,-95.19312014488959,39.04329629691462,0.9997,0.4423,0,0
95,7662,7752,0.026187500000000002,0.0232725,0.1593425,0.08803499999999997,0.046922500000000006,96,37306,9343,614,200,9817,79,224,6404,357,21824,0,1575651655792,-95.1927737346947,39.04330281297735,0.9997,0.4423,0,0
96,7675,7693,0.024757499999999988,0.020797499999999997,0.174385,0.0776675,0.040157499999999985,96,37317,9342,611,200,9830,124,230,6416,357,21824,0,1575651655792,-95.19347491277773,39.04355991995622,0.9997,0.4423,0,0
97,7789,7940,0.027260000000000006,0.027067499999999994,0.14892,0.0926825,0.053385000000000016,96,37325,9342,613,200,9818,124,231,6411,357,21824,0,1575651655792,-95.19312850137773,39.04356643710927,0.9997,0.4423,0,0
98,7593,7640,0.019119999999999998,0.016589999999999994,0.14988249999999997,0.06619999999999998,0.034355,96,37611,9286,467,212,9843,124,227,6512,376,21824,0,1578416448888,-95.193458197279,39.04301963967769,0.9997,0.4283,0,0
99,7637,7731,0.022364999999999996,0.02162249999999999,0.14160499999999998,0.08421250000000002,0.0477475,96,37614,9287,468,212,9835,124,227,6509,376,21824,0,1578416448888,-95.19311178851369,39.04302615670592,0.9997,0.4283,0,0
100,7629,7701,0.022584999999999994,0.02093500000000001,0.16410000000000002,0.07640249999999998,0.03977249999999999,96,37595,9287,470,212,9844,124,227,6507,376,21824,0,1578416448888,-95.19346655497225,39.04328977982397,0.9997,0.4283,0,0
101,7759,7872,0.025912500000000005,0.026434999999999986,0.15409,0.10249999999999998,0.05696000000000001,96,37610,9287,471,212,9835,124,227,6507,376,21824,0,1578416448888,-95.19312014488959,39.04329629691462,0.9997,0.4283,0,0
102,7720,7781,0.024290000000000006,0.0236025,0.16027750000000002,0.09001500000000001,0.04934250000000001,96,37607,9287,472,212,9835,79,221,6506,376,21824,0,1578416448888,-95.1927737346947,39.04330281297735,0.9997,0.4283,0,0
103,7597,7676,0.024180000000000007,0.0203025,0.174605,0.07645750000000001,0.039965,96,37578,9287,472,212,9848,124,227,6504,376,21824,0,1578416448888,-95.19347491277773,39.04355991995622,0.9997,0.4283,0,0
104,7712,7834,0.025554999999999994,0.025912500000000005,0.150515,0.09386499999999998,0.05283500000000002,96,37610,9287,474,212,9835,124,228,6507,376,21824,0,1578416448888,-95.19312850137773,39.04356643710927,0.9997,0.4283,0,0
105,7561,7655,0.0202475,0.016617500000000007,0.1525225,0.06765749999999998,0.03375,66,36951,9292,492,204,9830,124,229,6258,362,21824,0,1581181240136,-95.193458197279,39.04301963967769,0.9997,0.5244,0,0
106,7660,7759,0.02285999999999999,0.022474999999999995,0.14416250000000003,0.08701750000000003,0.04829749999999999,96,36925,9292,495,204,9822,124,229,6244,362,21824,0,1581181240136,-95.19311178851369,39.04302615670592,0.9997,0.5244,0,0
107,7663,7743,0.022749999999999992,0.021155000000000007,0.15964499999999998,0.07648500000000003,0.040679999999999994,96,36923,9292,493,204,9828,124,229,6247,362,21824,0,1581181240136,-95.19346655497225,39.04328977982397,0.9997,0.5244,0,0
108,7764,7881,0.029982499999999995,0.031219999999999998,0.1531825,0.11630499999999999,0.06851000000000002,96,36915,9292,496,204,9818,124,229,6238,362,21824,0,1581181240136,-95.19312014488959,39.04329629691462,0.9997,0.5244,0,0
109,7657,7781,0.022832500000000006,0.021897499999999986,0.1547775,0.08531250000000001,0.045520000000000005,96,36898,9293,499,203,9819,79,223,6232,361,21824,0,1581181240136,-95.1927737346947,39.04330281297735,0.9997,0.5244,0,0
110,7687,7782,0.02379500000000001,0.021155000000000007,0.1586825,0.07706249999999998,0.042027499999999995,96,36929,9292,493,204,9828,124,229,6249,362,21824,0,1581181240136,-95.19347491277773,39.04355991995622,0.9997,0.5244,0,0
111,7744,7824,0.02704000000000001,0.025609999999999994,0.158985,0.10063,0.0562725,96,36915,9292,496,204,9824,124,229,6242,362,21824,0,1581181240136,-95.19312850137773,39.04356643710927,0.9997,0.5244,0,0
112,7721,7811,0.026792499999999997,0.022777500000000006,0.1590125,0.0814625,0.04183500000000001,96,40825,8609,603,484,9844,124,224,7778,945,21824,0,1583946030229,-95.193458197279,39.04301963967769,0.9996,0.6794,0,0
113,7755,7873,0.02984500000000001,0.028662500000000007,0.16184500000000002,0.09788000000000002,0.055337499999999984,96,40775,8610,604,484,9838,124,225,7756,944,21824,0,1583946030229,-95.19311178851369,39.04302615670592,0.9996,0.6794,0,0
114,7672,7784,0.028359999999999996,0.025637500000000008,0.16723500000000002,0.091005,0.047554999999999986,96,40791,8610,605,484,9843,124,224,7765,944,21824,0,1583946030229,-95.19346655497225,39.04328977982397,0.9996,0.6794,0,0
115,7795,7964,0.030945,0.031137499999999985,0.1609375,0.11088750000000003,0.06342249999999999,66,40776,8610,607,484,9835,124,225,7754,944,21824,0,1583946030229,-95.19312014488959,39.04329629691462,0.9996,0.6794,0,0
116,7709,7832,0.02849750000000001,0.0262975,0.164265,0.09810000000000002,0.05308249999999998,96,40755,8611,609,483,9835,79,217,7746,943,21824,0,1583946030229,-95.1927737346947,39.04330281297735,0.9996,0.6794,0,0
117,7590,7707,0.027205000000000007,0.022777500000000006,0.17620000000000002,0.08443250000000002,0.04296249999999999,96,40829,8610,608,484,9848,124,224,7782,944,21824,0,1583946030229,-95.19347491277773,39.04355991995622,0.9996,0.6794,0,0
118,7804,7940,0.031219999999999998,0.031192499999999984,0.16129500000000002,0.109045,0.0630925,96,40833,8610,609,484,9835,124,225,7776,944,21824,0,1583946030229,-95.19312850137773,39.04356643710927,0.9996,0.6794,0,0
119,7745,7937,0.06292750000000003,0.048545000000000005,0.20276500000000003,0.145235,0.08748499999999998,224,43239,6387,215,1222,9823,124,316,8375,2613,21824,0,1588093206270,-95.193458197279,39.04301963967769,0.9995,0.866,0,0
120,7885,8143,0.0693625,0.057152499999999995,0.22036499999999998,0.151615,0.09185749999999998,224,43242,6388,218,1221,9820,124,315,8374,2612,21824,0,1588093206270,-95.19311178851369,39.04302615670592,0.9995,0.866,0,0
121,8131,8304,0.06144250000000001,0.051624999999999976,0.21618500000000002,0.13857999999999998,0.08182,224,43292,6389,216,1221,9824,124,316,8391,2612,21824,0,1588093206270,-95.19346655497225,39.04328977982397,0.9995,0.866,0,0
122,8360,8535,0.07084750000000001,0.06449500000000002,0.2333175,0.1468025,0.09227000000000002,224,43289,6388,219,1221,9818,124,314,8387,2612,21824,0,1588093206270,-95.19312014488959,39.04329629691462,0.9995,0.866,0,0
123,7863,8194,0.0446675,0.0326775,0.20843,0.11649749999999998,0.0690325,194,43274,6390,222,1221,9820,79,308,8384,2610,21824,0,1588093206270,-95.1927737346947,39.04330281297735,0.9995,0.866,0,0
124,7832,8224,0.067135,0.05294500000000002,0.22281250000000002,0.15703250000000002,0.09350750000000002,224,43350,6389,217,1221,9824,124,315,8409,2612,21824,0,1588093206270,-95.19347491277773,39.04355991995622,0.9995,0.866,0,0
125,8263,8684,0.06218499999999999,0.056794999999999984,0.22853250000000003,0.1436675,0.08710000000000001,224,43331,6389,220,1221,9822,124,314,8402,2612,21824,0,1588093206270,-95.19312850137773,39.04356643710927,0.9995,0.866,0,0
126,7798,7925,0.04043250000000001,0.0265175,0.21536,0.10742249999999998,0.05151499999999998,96,46322,5976,685,1499,9849,124,260,9561,3254,21824,0,1592240415948,-95.193458197279,39.04301963967769,0.9997,0.9183,0,0
127,7759,7888,0.04048750000000001,0.024070000000000008,0.2820475,0.11825750000000002,0.05041499999999999,96,46190,5977,686,1498,9861,124,260,9527,3252,21824,0,1592240415948,-95.19311178851369,39.04302615670592,0.9997,0.9183,0,0
128,7656,7830,0.040185,0.025334999999999996,0.22102500000000003,0.11168499999999998,0.05159750000000002,66,46376,5978,687,1498,9851,124,260,9579,3252,21824,0,1592240415948,-95.19346655497225,39.04328977982397,0.9997,0.9183,0,0
129,7655,7824,0.03971749999999999,0.022667500000000007,0.33482000000000006,0.12513249999999998,0.051734999999999975,96,46222,5977,689,1498,9868,124,260,9541,3252,21824,0,1592240415948,-95.19312014488959,39.04329629691462,0.9997,0.9183,0,0
130,7680,7853,0.042495000000000005,0.025444999999999995,0.262385,0.12439,0.05608000000000002,96,46196,5979,691,1498,9854,79,253,9525,3251,21824,0,1592240415948,-95.1927737346947,39.04330281297735,0.9997,0.9183,0,0
131,7635,7818,0.039360000000000006,0.024455000000000005,0.23392249999999998,0.1052225,0.04882,96,46404,5978,689,1498,9854,124,260,9589,3252,21824,0,1592240415948,-95.19347491277773,39.04355991995622,0.9997,0.9183,0,0
132,7682,7798,0.040157499999999985,0.02313499999999999,0.36529000000000006,0.1275525,0.05217499999999997,96,46262,5978,691,1498,9870,124,260,9554,3252,21824,0,1592240415948,-95.19312850137773,39.04356643710927,0.9997,0.9183,0,0
133,7694,7857,0.04268749999999999,0.02693000000000001,0.23560000000000003,0.1085775,0.049479999999999996,160,44383,4531,619,2023,9847,124,343,9020,4672,21824,0,1595005230026,-95.193458197279,39.04301963967769,0.9996,0.8998,0,0
134,7666,7858,0.04211000000000001,0.025582500000000008,0.30336,0.11729499999999998,0.04879249999999999,160,44368,4533,621,2022,9859,124,343,9021,4670,21824,0,1595005230026,-95.19311178851369,39.04302615670592,0.9996,0.8998,0,0
135,7672,7874,0.042330000000000007,0.026132500000000003,0.24539,0.11404999999999998,0.050992499999999996,160,44414,4533,618,2022,9849,124,342,9028,4670,21824,0,1595005230026,-95.19346655497225,39.04328977982397,0.9996,0.8998,0,0
136,7680,7882,0.042825,0.02547250000000001,0.3242325,0.12700250000000002,0.05135000000000001,130,44397,4533,621,2022,9861,124,343,9028,4670,21824,0,1595005230026,-95.19312014488959,39.04329629691462,0.9996,0.8998,0,0
137,7695,7881,0.044007500000000005,0.02693000000000001,0.29753,0.12505,0.05409999999999998,160,44424,4535,624,2021,9853,79,339,9031,4668,21824,0,1595005230026,-95.1927737346947,39.04330281297735,0.9997,0.8998,0,0
138,7621,7852,0.04139499999999999,0.025609999999999994,0.24984499999999998,0.1112725,0.04895749999999999,160,44466,4533,617,2022,9850,124,342,9040,4670,21824,0,1595005230026,-95.19347491277773,39.04355991995622,0.9996,0.8998,0,0
139,7668,7856,0.041972499999999996,0.02547250000000001,0.33691,0.12466500000000003,0.05118499999999998,160,44449,4533,620,2022,9862,124,342,9040,4670,21824,0,1595005230026,-95.19312850137773,39.04356643710927,0.9996,0.8998,0,0
140,7469,7541,0.02803,0.01331750000000001,0.15078999999999998,0.06279000000000001,0.027865,160,43981,6518,39,1256,9838,124,455,8848,2732,21824,0,1596387634103,-95.193458197279,39.04301963967769,0.9996,0.8781,0,0
141,7623,7703,0.034025,0.0174975,0.2511375,0.09392,0.03825999999999999,130,43930,6519,40,1256,9856,124,452,8842,2730,21824,0,1596387634103,-95.19311178851369,39.04302615670592,0.9996,0.8781,0,0
142,7673,7721,0.033695,0.0173325,0.2058725,0.08346999999999999,0.036775,160,43984,6519,42,1256,9848,124,439,8854,2730,21824,0,1596387634103,-95.19346655497225,39.04328977982397,0.9996,0.8781,0,0
143,7823,7859,0.037325,0.019092499999999984,0.31031749999999997,0.109705,0.043237499999999984,160,43951,6519,43,1256,9863,124,437,8852,2730,21824,0,1596387634103,-95.19312014488959,39.04329629691462,0.9996,0.8781,0,0
144,7910,7974,0.04227500000000001,0.022997500000000004,0.32307749999999996,0.133795,0.054842500000000016,160,43952,6521,44,1255,9859,79,429,8850,2729,21824,0,1596387634103,-95.1927737346947,39.04330281297735,0.9996,0.8781,0,0
145,7780,7834,0.0328425,0.016067499999999985,0.20779750000000002,0.09059250000000002,0.040404999999999996,160,44012,6519,45,1256,9850,124,423,8864,2730,21824,0,1596387634103,-95.19347491277773,39.04355991995622,0.9996,0.8781,0,0
146,8015,7970,0.03658249999999999,0.018185000000000007,0.30468,0.11154750000000002,0.04375999999999999,96,43993,6519,46,1256,9863,124,421,8865,2730,21824,0,1596387634103,-95.19312850137773,39.04356643710927,0.9996,0.8781,0,0
147,7728,7904,0.0442275,0.030395000000000005,0.24363,0.11220750000000002,0.05613499999999999,160,43315,7974,174,783,9846,124,290,8824,1592,21824,0,1597770039514,-95.193458197279,39.04301963967769,0.9996,0.8466,0,0
148,7715,7857,0.04211000000000001,0.0265175,0.30173750000000005,0.11905500000000002,0.05382500000000001,130,43314,7975,176,782,9857,124,288,8831,1591,21824,0,1597770039514,-95.19311178851369,39.04302615670592,0.9996,0.8466,0,0
149,7713,7905,0.04700499999999999,0.032072500000000004,0.25419,0.11891750000000001,0.05932500000000002,160,43345,7975,176,782,9847,124,288,8836,1591,21824,0,1597770039514,-95.19346655497225,39.04328977982397,0.9996,0.8466,0,0
150,7747,7869,0.04480500000000001,0.028772500000000006,0.34461,0.1275525,0.056877500000000025,160,43325,7975,178,782,9861,124,287,8837,1591,21824,0,1597770039514,-95.19312014488959,39.04329629691462,0.9996,0.8466,0,0
151,7743,7888,0.04441999999999999,0.028662500000000007,0.31433249999999996,0.132255,0.0596275,160,43375,7976,180,782,9855,79,279,8852,1590,21824,0,1597770039514,-95.1927737346947,39.04330281297735,0.9996,0.8466,0,0
152,7715,7922,0.04392499999999999,0.028112499999999985,0.25688500000000003,0.1169925,0.057784999999999975,160,43389,7975,178,782,9850,124,287,8854,1591,21824,0,1597770039514,-95.19347491277773,39.04355991995622,0.9996,0.8466,0,0
153,7736,7894,0.04290749999999999,0.0265725,0.335315,0.126865,0.0564925,160,43355,7975,180,782,9861,124,286,8849,1591,21824,0,1597770039514,-95.19312850137773,39.04356643710927,0.9996,0.8466,0,0
154,7847,8056,0.05550250000000001,0.02156749999999999,0.20799,0.08723750000000002,0.0418625,224,42417,7153,625,991,9826,124,234,8298,2117,21824,0,1600534853024,-95.193458197279,39.04301963967769,0.9997,0.7492000000000001,0,0
155,7765,8009,0.055117499999999986,0.020082500000000003,0.24330000000000002,0.09383750000000002,0.04073499999999999,224,42391,7154,627,990,9836,124,234,8295,2116,21824,0,1600534853024,-95.19311178851369,39.04302615670592,0.9997,0.7492000000000001,0,0
156,7922,8089,0.054952500000000015,0.020082500000000003,0.2112075,0.09518500000000002,0.04571249999999999,224,42433,7154,628,991,9827,124,234,8304,2117,21824,0,1600534853024,-95.19346655497225,39.04328977982397,0.9997,0.7492000000000001,0,0
157,7908,8070,0.05473250000000002,0.01931250000000001,0.2912325,0.10739500000000002,0.045630000000000004,194,42386,7154,629,990,9845,124,234,8299,2117,21824,0,1600534853024,-95.19312014488959,39.04329629691462,0.9997,0.7492000000000001,0,0
158,7934,8079,0.05500749999999999,0.019202499999999983,0.253365,0.10896250000000002,0.04832500000000001,224,42393,7155,631,990,9832,79,227,8294,2116,21824,0,1600534853024,-95.1927737346947,39.04330281297735,0.9997,0.7492000000000001,0,0
159,7936,8119,0.05497999999999997,0.020329999999999987,0.22135500000000002,0.09028999999999998,0.04367750000000001,224,42455,7154,630,991,9830,124,234,8313,2117,21824,0,1600534853024,-95.19347491277773,39.04355991995622,0.9997,0.7492000000000001,0,0
160,7954,8097,0.054842500000000016,0.020329999999999987,0.2856225,0.1019775,0.04381499999999999,224,42410,7154,632,990,9844,124,234,8306,2117,21824,0,1600534853024,-95.19312850137773,39.04356643710927,0.9997,0.7492000000000001,0,0
161,7662,7739,0.029734999999999984,0.020494999999999985,0.17127750000000003,0.0810225,0.03886500000000001,96,42450,8101,461,667,9849,124,220,8373,1351,21824,0,1601917256384,-95.193458197279,39.04301963967769,0.9997,0.6838000000000001,0,0
162,7662,7734,0.029624999999999985,0.019614999999999994,0.21035500000000001,0.08445999999999998,0.03674749999999999,96,42416,8101,461,666,9858,124,220,8367,1351,21824,0,1601917256384,-95.19311178851369,39.04302615670592,0.9997,0.6838000000000001,0,0
163,7639,7743,0.03182499999999999,0.02134749999999999,0.18653999999999998,0.09243499999999999,0.043292499999999984,66,42455,8101,464,666,9851,124,220,8376,1351,21824,0,1601917256384,-95.19346655497225,39.04328977982397,0.9997,0.6838000000000001,0,0
164,7662,7767,0.033475000000000005,0.022199999999999998,0.2682425,0.10472749999999997,0.0446125,96,42413,8101,464,666,9865,124,220,8370,1351,21824,0,1601917256384,-95.19312014488959,39.04329629691462,0.9997,0.6838000000000001,0,0
165,7614,7779,0.0343,0.0234925,0.228725,0.10439749999999998,0.046262499999999984,96,42450,8102,464,666,9854,79,212,8377,1350,21824,0,1601917256384,-95.1927737346947,39.04330281297735,0.9997,0.6838000000000001,0,0
166,7629,7767,0.030670000000000003,0.020687499999999998,0.19165500000000002,0.08677000000000001,0.04111999999999999,96,42473,8101,467,666,9853,124,220,8384,1351,21824,0,1601917256384,-95.19347491277773,39.04355991995622,0.9997,0.6838000000000001,0,0
167,7647,7747,0.031137499999999985,0.020632499999999998,0.253365,0.09567999999999999,0.0415875,96,42428,8101,467,666,9864,124,220,8375,1351,21824,0,1601917256384,-95.19312850137773,39.04356643710927,0.9997,0.6838000000000001,0,0
168,8926,9321,0.08212249999999999,0.091555,0.24451,0.2202,0.17933500000000002,224,38958,8806,11,384,9808,124,569,6998,724,22080,0,1606064456326,-95.193458197279,39.04301963967769,0.9997,0.4793,0,0
169,8351,8725,0.058142499999999986,0.06504500000000002,0.2198425,0.17411,0.13140249999999998,224,38988,8806,12,383,9818,124,563,7014,723,21824,0,1606064456326,-95.19311178851369,39.04302615670592,0.9997,0.4793,0,0
170,9934,10348,0.11187750000000002,0.12241000000000002,0.27036,0.26260500000000003,0.22305999999999998,224,38976,8806,13,383,9801,124,560,7000,723,22080,0,1606064456326,-95.19346655497225,39.04328977982397,0.9997,0.4793,0,0
171,8683,9118,0.06672250000000002,0.07500000000000001,0.22746,0.20073000000000002,0.15326499999999998,224,38999,8806,15,383,9814,124,549,7016,723,21824,0,1606064456326,-95.19312014488959,39.04329629691462,0.9997,0.4793,0,0
172,7977,8172,0.042660000000000003,0.040679999999999994,0.2119225,0.1317875,0.08294750000000001,130,39010,8807,15,383,9829,79,544,7029,723,21824,0,1606064456326,-95.1927737346947,39.04330281297735,0.9997,0.4793,0,0
173,10110,10491,0.11143750000000002,0.12527,0.27025,0.257435,0.21318750000000003,224,39031,8807,15,383,9801,124,548,7019,723,22080,0,1606064456326,-95.19347491277773,39.04355991995622,0.9997,0.4793,0,0
174,8938,9349,0.06831749999999998,0.07761249999999997,0.2329325,0.19124249999999998,0.144795,160,39035,8806,17,383,9815,124,539,7029,723,21824,0,1606064456326,-95.19312850137773,39.04356643710927,0.9997,0.4793,0,0
175,7599,7675,0.019202499999999983,0.017249999999999988,0.15133999999999997,0.055584999999999996,0.031275,96,34883,9629,87,97,9842,124,383,5541,157,21824,0,1608829255957,-95.193458197279,39.04301963967769,0.9996,0.4199,0,0
176,7681,7799,0.02228250000000001,0.02307999999999999,0.14069749999999998,0.07973000000000002,0.04956250000000001,96,34869,9629,87,97,9832,124,383,5531,157,21824,0,1608829255957,-95.19311178851369,39.04302615670592,0.9996,0.4199,0,0
177,7576,7698,0.022254999999999997,0.020852499999999996,0.15972750000000002,0.06743749999999998,0.039525000000000005,96,34874,9629,84,97,9841,124,385,5537,157,21824,0,1608829255957,-95.19346655497225,39.04328977982397,0.9996,0.4199,0,0
178,7706,7822,0.028634999999999994,0.02990000000000001,0.15469500000000003,0.102665,0.0655675,96,34868,9629,84,97,9831,124,385,5529,157,21824,0,1608829255957,-95.19312014488959,39.04329629691462,0.9996,0.4199,0,0
